,games_played,player_id,season,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,turnover,pf,pts,fg_pct,fg3_pct,ft_pct,4_years,first_name,last_name,position,height_feet,height_inches,weight_pounds,team_id,team_abbreviation,team_city,team_conference,team_division,team_full_name,team_name
98,21,483,2018,14:51,2.1,4.67,0.67,2.1,0.43,0.71,0.57,2.24,2.81,0.52,0.48,0.38,0.43,1.76,5.29,0.449,0.318,0.6,0,Troy,Williams,F,6.0,7.0,218.0,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
99,41,488,2018,6:07,0.85,1.88,0.22,0.68,0.37,0.54,0.56,0.73,1.29,0.37,0.2,0.17,0.37,0.78,2.29,0.455,0.321,0.682,0,Guerschon,Yabusele,F,6.0,8.0,260.0,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
100,3,1988,2018,4:20,1.0,2.0,0.0,0.0,0.0,0.67,0.67,0.33,1.0,0.33,0.0,0.33,1.0,2.0,2.0,0.5,0.0,0.0,0,Donatas,Motiejunas,,,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
101,5,2106,2018,8:27,0.6,1.4,0.2,0.2,0.0,0.0,0.8,3.2,4.0,0.8,0.2,0.2,1.0,1.8,1.4,0.429,1.0,0.0,0,Eric,Moreland,,,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
102,19,2216,2018,21:48,3.42,7.42,0.89,1.89,2.21,2.84,0.42,2.26,2.68,4.0,0.84,0.21,1.37,2.42,9.95,0.461,0.472,0.778,0,Kadeem,Allen,,6.0,3.0,200.0,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
103,27,3090,2018,16:16,1.74,3.93,0.37,1.44,0.37,0.48,0.96,2.67,3.63,0.48,0.26,0.3,0.41,0.74,4.22,0.443,0.256,0.769,0,Jaron,Blossomgame,,6.0,8.0,220.0,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
104,19,3450,2018,10:16,0.58,1.89,0.32,1.21,0.21,0.21,0.16,0.84,1.0,0.26,0.05,0.21,0.32,0.68,1.68,0.306,0.261,1.0,0,Deng,Adel,,6.0,7.0,200.0,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
105,18,3943,2018,14:06,0.89,2.67,0.28,1.33,0.17,0.22,0.44,1.83,2.28,0.78,0.72,0.11,0.39,0.89,2.22,0.333,0.208,0.75,0,Julian,Washburn,,6.0,8.0,209.0,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
106,14,5471,2018,15:16,2.0,4.29,0.79,2.07,0.29,0.43,0.21,0.93,1.14,0.71,0.57,0.21,0.86,1.36,5.07,0.467,0.379,0.667,0,Brandon,Sampson,,6.0,5.0,184.0,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
107,3,45947,2018,0:48,0.0,0.67,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Donte,Grantham,,6.0,8.0,215.0,13,LAC,LA,West,Pacific,LA Clippers,Clippers
108,12,50609,2018,13:53,1.0,3.92,0.83,2.83,0.0,0.0,0.17,0.58,0.75,0.83,0.08,0.0,0.17,0.58,2.83,0.255,0.294,0.0,0,Dairis,Bertans,G,,,,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
109,4,50737,2018,16:00,2.75,6.75,0.0,2.0,1.0,1.0,0.0,0.75,0.75,1.75,0.25,0.25,0.5,0.75,6.5,0.407,0.0,1.0,0,Billy,Garrett,G-F,,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
110,5,50793,2018,11:11,1.2,4.2,0.6,2.2,0.0,0.0,0.8,1.4,2.2,0.0,0.2,0.0,0.0,1.4,3.0,0.286,0.273,0.0,0,Isaac,Humphries,C,,,,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
111,2,2116373,2018,13:00,1.5,6.0,0.0,2.5,1.0,1.0,0.0,0.5,0.5,2.5,0.5,0.0,0.5,0.5,4.0,0.25,0.0,1.0,0,Dusty,Hannahs,G,,,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
112,46,43,2018,17:58,1.91,4.28,0.48,2.2,0.7,1.17,0.74,3.24,3.98,1.22,0.39,0.48,0.8,1.96,5.0,0.447,0.218,0.593,0,Dragan,Bender,F,7.0,1.0,225.0,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
113,57,50,2018,14:31,2.91,6.95,0.63,1.6,0.88,1.33,0.12,1.74,1.86,0.74,0.21,0.16,0.61,0.72,7.33,0.419,0.396,0.658,0,Antonio,Blakeney,G,6.0,4.0,192.0,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
114,19,143,2018,13:38,2.05,5.0,0.89,2.0,1.0,1.32,0.26,3.21,3.47,0.84,0.37,0.11,0.47,1.42,6.0,0.411,0.447,0.76,0,Henry,Ellenson,F,6.0,11.0,245.0,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
115,73,186,2018,20:10,3.16,7.92,2.14,6.04,0.78,0.93,0.41,2.08,2.49,0.55,0.45,0.37,0.75,1.73,9.25,0.4,0.354,0.838,0,Gerald,Green,G-F,6.0,7.0,205.0,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
116,3,209,2018,10:54,1.33,2.67,0.0,0.0,1.33,1.67,0.67,1.67,2.33,0.67,0.33,1.0,0.33,1.67,4.0,0.5,0.0,0.8,0,Isaiah,Hicks,F,6.0,9.0,230.0,13,LAC,LA,West,Pacific,LA Clippers,Clippers
117,8,292,2018,11:07,1.25,3.38,0.63,1.38,0.5,0.88,0.25,1.25,1.5,0.88,0.13,0.0,0.75,1.0,3.63,0.37,0.455,0.571,0,Daryl,Macon,G,6.0,3.0,185.0,16,MIA,Miami,East,Southeast,Miami Heat,Heat
118,4,302,2018,15:15,2.0,4.5,0.5,1.5,0.5,1.25,0.5,1.25,1.75,0.5,0.25,0.25,0.5,2.0,5.0,0.444,0.333,0.4,0,Luc,Mbah a Moute,F,6.0,8.0,230.0,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
119,14,323,2018,6:01,0.43,1.43,0.14,0.79,0.14,0.14,0.07,0.36,0.43,1.07,0.07,0.07,0.57,0.71,1.14,0.3,0.182,1.0,0,Naz,Mitrou-Long,G,6.0,4.0,218.0,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
120,61,339,2018,11:24,1.49,3.52,0.52,1.64,0.44,0.59,0.23,1.67,1.9,0.33,0.33,0.2,0.43,1.11,3.95,0.423,0.32,0.75,0,Abdel,Nader,F,6.0,6.0,225.0,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
121,42,342,2018,13:00,1.43,2.76,0.0,0.07,0.74,1.12,0.81,2.12,2.93,0.62,0.43,0.36,0.26,2.07,3.6,0.517,0.0,0.66,0,Nene,,C-F,6.0,11.0,250.0,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
122,3,366,2018,6:43,0.67,2.33,0.0,0.67,0.33,0.67,0.67,1.33,2.0,1.0,0.67,0.0,0.0,1.67,1.67,0.286,0.0,0.5,0,Justin,Patton,C,7.0,0.0,241.0,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
123,62,466,2018,10:05,1.48,3.5,0.06,0.31,0.48,0.92,0.32,1.31,1.63,0.69,0.34,0.11,0.58,1.34,3.52,0.424,0.211,0.526,0,Tyrone,Wallace,G,6.0,5.0,198.0,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
124,7,50815,2018,7:11,1.29,2.57,0.43,1.0,0.29,0.29,0.29,0.86,1.14,0.0,0.29,0.0,0.29,0.57,3.29,0.5,0.429,1.0,0,BJ,Johnson,F,,,,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
125,69,20,2018,34:03,4.26,10.67,2.1,6.29,1.88,2.38,0.72,4.65,5.38,3.65,1.32,0.3,1.54,1.88,12.51,0.399,0.334,0.793,0,Trevor,Ariza,F,6.0,8.0,215.0,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
126,38,29,2018,19:47,4.24,10.13,1.0,3.37,1.45,2.05,0.34,2.16,2.5,5.55,0.58,0.03,1.89,1.32,10.92,0.418,0.297,0.705,0,J.J.,Barea,G,6.0,0.0,185.0,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
127,30,148,2018,6:47,0.6,1.77,0.13,0.5,0.0,0.03,0.2,0.63,0.83,0.77,0.17,0.1,0.37,0.93,1.33,0.34,0.267,0.0,0,Jacob,Evans,G,6.0,6.0,210.0,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
128,42,151,2018,15:49,2.4,5.74,0.43,1.48,1.62,2.05,0.38,1.24,1.62,2.62,0.33,0.12,1.24,1.64,6.86,0.419,0.29,0.791,0,Dante,Exum,G,6.0,6.0,190.0,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
129,60,154,2018,12:26,1.58,2.98,0.0,0.07,0.83,1.22,1.32,2.32,3.63,0.62,0.18,0.12,0.55,1.15,4.0,0.531,0.0,0.685,0,Cristiano,Felicio,F-C,6.0,10.0,265.0,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
130,74,156,2018,26:07,2.5,5.82,1.43,3.92,0.5,0.69,0.45,1.46,1.91,0.97,0.54,0.22,0.64,3.12,6.93,0.429,0.366,0.725,0,Terrance,Ferguson,G,6.0,7.0,190.0,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
131,71,157,2018,15:02,2.15,4.96,0.76,2.1,0.85,0.94,0.18,1.35,1.54,1.93,0.51,0.06,0.56,0.9,5.92,0.435,0.362,0.896,0,Yogi,Ferrell,G,6.0,0.0,180.0,13,LAC,LA,West,Pacific,LA Clippers,Clippers
132,80,168,2018,21:50,2.85,7.34,1.69,4.75,1.01,1.2,0.61,1.53,2.14,1.06,0.46,0.1,0.3,1.69,8.4,0.388,0.355,0.844,0,Langston,Galloway,G,6.0,2.0,200.0,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
133,79,169,2018,30:50,4.94,11.01,1.25,3.46,2.43,3.2,1.01,6.92,7.94,4.42,1.06,1.09,1.96,2.75,13.56,0.448,0.363,0.759,0,Marc,Gasol,C,7.0,1.0,255.0,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
134,35,181,2018,20:27,1.83,5.46,1.09,3.66,0.51,0.63,0.66,2.4,3.06,0.97,0.37,0.2,0.49,1.94,5.26,0.335,0.297,0.818,0,Treveon,Graham,F,6.0,5.0,225.0,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
135,60,183,2018,15:38,1.53,3.67,0.67,1.83,0.43,0.67,0.32,1.32,1.63,2.6,0.73,0.1,0.85,1.3,4.17,0.418,0.364,0.65,0,Jerian,Grant,G,6.0,4.0,205.0,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
136,58,208,2018,20:49,3.29,8.0,0.72,2.62,1.5,1.97,0.48,3.64,4.12,1.52,0.98,0.14,1.52,1.9,8.81,0.412,0.276,0.763,0,Mario,Hezonja,F,6.0,8.0,225.0,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
137,67,225,2018,18:23,2.49,5.69,0.87,2.39,0.91,1.1,1.4,3.1,4.51,0.78,0.48,0.3,0.72,2.57,6.76,0.438,0.363,0.824,0,Ersan,Ilyasova,F,6.0,10.0,235.0,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
138,68,230,2018,18:06,1.66,4.03,0.43,1.16,1.24,1.51,0.54,2.16,2.71,1.07,0.41,0.32,0.65,1.81,4.99,0.412,0.367,0.816,0,Wes,Iwundu,F,6.0,7.0,195.0,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
139,1,256,2018,5:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,George,King,F,6.0,6.0,220.0,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
140,39,258,2018,18:55,2.54,6.67,1.05,3.31,0.69,0.87,0.26,1.26,1.51,1.82,0.54,0.05,0.77,1.59,6.82,0.381,0.318,0.794,0,Brandon,Knight,G,6.0,3.0,195.0,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
141,2,300,2018,6:31,0.5,2.0,0.0,0.5,0.0,0.0,0.5,1.0,1.5,0.0,0.5,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0,Yante,Maten,F,6.0,8.0,240.0,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
142,15,348,2018,6:45,0.8,2.27,0.53,1.67,0.27,0.27,0.0,0.33,0.33,0.47,0.07,0.0,0.07,0.67,2.4,0.353,0.32,1.0,0,James,Nunnally,F,,,,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
143,63,365,2018,13:39,1.3,3.48,0.73,2.17,0.3,0.48,0.67,1.67,2.33,0.49,0.25,0.21,0.35,0.73,3.63,0.374,0.336,0.633,0,Patrick,Patterson,F,6.0,9.0,230.0,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
144,73,451,2018,21:59,2.79,6.07,0.15,0.71,1.03,1.45,0.51,3.99,4.49,3.88,0.45,0.25,1.56,1.51,6.77,0.46,0.212,0.708,0,Evan,Turner,G-F,6.0,7.0,220.0,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
145,1,666758,2018,8:00,2.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.667,0.0,0.0,0,Tahjere,McCall,G,,,,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
146,81,10,2018,28:16,3.17,7.32,1.19,3.46,1.85,2.14,1.38,6.15,7.53,1.28,0.84,0.41,0.89,1.77,9.38,0.433,0.343,0.867,0,Al-Farouq,Aminu,F,6.0,9.0,220.0,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
147,79,40,2018,22:59,3.61,8.73,1.86,5.0,1.42,1.57,0.2,2.3,2.51,1.67,0.44,0.1,0.91,1.53,10.49,0.413,0.372,0.903,0,Marco,Belinelli,G-F,6.0,5.0,210.0,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
148,67,84,2018,25:26,3.39,8.58,1.58,4.63,2.75,3.61,1.01,4.19,5.21,1.27,0.46,0.15,1.09,1.7,11.1,0.395,0.342,0.76,0,DeMarre,Carroll,F,6.0,8.0,215.0,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
149,76,88,2018,17:28,2.58,6.16,1.62,4.16,0.62,0.87,0.41,2.14,2.55,1.14,0.58,0.36,0.63,1.86,7.39,0.419,0.389,0.712,0,Vince,Carter,F-G,6.0,6.0,220.0,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
150,55,94,2018,15:55,1.11,1.8,0.0,0.02,0.93,1.58,1.69,3.91,5.6,0.67,0.38,0.42,0.76,2.0,3.15,0.616,0.0,0.586,0,Tyson,Chandler,C,7.0,1.0,240.0,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
151,51,95,2018,23:02,2.24,5.35,1.16,3.1,0.35,0.49,0.94,3.27,4.22,1.61,0.49,0.41,0.9,2.41,5.98,0.418,0.373,0.72,0,Wilson,Chandler,F,6.0,9.0,225.0,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
152,27,310,2018,12:16,2.26,4.81,0.37,1.3,1.04,1.3,0.22,1.26,1.48,1.11,0.48,0.22,0.56,0.96,5.93,0.469,0.286,0.8,0,Jordan,McRae,G,6.0,5.0,179.0,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
153,69,317,2018,25:26,2.74,7.01,1.93,5.28,0.81,1.03,0.2,1.65,1.86,2.12,0.58,0.33,0.86,2.39,8.22,0.39,0.365,0.789,0,Darius,Miller,F,6.0,8.0,225.0,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
154,22,331,2018,7:02,1.77,3.32,0.0,0.14,1.09,1.82,0.82,1.5,2.32,0.5,0.23,0.14,0.73,1.23,4.64,0.534,0.0,0.6,0,Johnathan,Motley,F,6.0,10.0,230.0,13,LAC,LA,West,Pacific,LA Clippers,Clippers
155,59,333,2018,27:15,5.59,12.54,1.17,3.56,2.44,3.15,0.56,2.76,3.32,3.86,0.73,0.32,2.37,1.75,14.8,0.446,0.329,0.774,0,Emmanuel,Mudiay,G,6.0,5.0,200.0,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
156,9,336,2018,4:19,1.0,2.44,0.11,1.11,0.0,0.22,0.11,0.44,0.56,0.22,0.22,0.0,0.44,0.11,2.11,0.409,0.1,0.0,0,Dzanan,Musa,G-F,6.0,9.0,208.0,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
157,76,389,2018,31:18,5.95,13.51,3.16,7.96,3.0,3.36,0.26,2.18,2.45,2.71,0.42,0.22,1.33,1.7,18.05,0.44,0.397,0.894,0,JJ,Redick,G,6.0,4.0,200.0,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
158,24,479,2018,15:32,2.71,4.58,0.0,0.08,1.13,2.0,2.0,2.13,4.13,0.54,0.33,0.29,0.67,2.58,6.54,0.591,0.0,0.563,0,Johnathan,Williams,F,6.0,9.0,228.0,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
159,34,2099,2018,23:31,2.82,6.62,1.41,3.82,1.24,1.47,1.24,3.41,4.65,1.47,0.41,0.97,1.12,2.38,8.29,0.427,0.369,0.84,0,Bruno,Caboclo,,6.0,9.0,218.0,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
160,10,2215,2018,6:48,1.1,2.6,1.0,2.1,0.3,0.4,0.1,0.4,0.5,0.1,0.1,0.1,0.1,0.5,3.5,0.423,0.476,0.75,0,Malcolm,Miller,,,,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
161,19,50966,2018,13:37,1.74,4.11,1.11,2.68,0.42,0.47,0.21,1.42,1.63,0.68,0.32,0.11,0.26,1.37,5.0,0.423,0.412,0.889,0,Cameron,Reynolds,G,,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
162,51,35,2018,16:04,2.06,4.37,0.41,1.2,1.04,1.22,1.73,2.98,4.71,1.12,0.24,0.67,0.78,2.45,5.57,0.471,0.344,0.855,0,Aron,Baynes,C-F,6.0,10.0,260.0,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
163,67,36,2018,24:31,4.15,10.31,1.43,4.48,1.9,2.61,0.55,3.34,3.9,2.27,1.33,0.63,1.81,2.54,11.63,0.402,0.32,0.726,0,Kent,Bazemore,G,6.0,5.0,201.0,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
164,68,41,2018,11:35,1.46,2.82,0.0,0.03,0.37,0.6,0.81,1.9,2.71,1.12,0.29,0.75,0.62,1.18,3.28,0.516,0.0,0.61,0,Jordan,Bell,F,6.0,9.0,224.0,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
165,42,64,2018,10:49,1.36,3.0,0.9,2.21,0.36,0.45,0.19,1.31,1.5,0.52,0.14,0.1,0.38,0.83,3.98,0.452,0.409,0.789,0,Ryan,Broekhoff,G-F,6.0,7.0,215.0,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
166,58,76,2018,19:24,4.07,9.45,0.97,2.74,1.78,2.14,0.48,1.22,1.71,2.74,0.57,0.12,0.84,1.0,10.88,0.431,0.352,0.831,0,Trey,Burke,G,6.0,1.0,175.0,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
167,32,78,2018,7:16,1.03,2.56,0.25,0.84,0.25,0.38,0.13,0.72,0.84,0.28,0.19,0.25,0.19,0.91,2.56,0.402,0.296,0.667,1,Deonte,Burton,G,6.0,5.0,245.0,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
168,81,91,2018,27:20,5.09,9.15,0.01,0.02,1.73,3.14,2.23,6.14,8.37,2.4,1.19,0.63,1.04,2.8,11.91,0.556,0.5,0.551,0,Willie,Cauley-Stein,C,7.0,0.0,240.0,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
169,74,106,2018,14:19,2.76,5.93,1.09,2.7,0.27,0.35,0.3,1.82,2.12,1.57,0.27,0.04,0.68,1.24,6.88,0.465,0.405,0.769,0,Quinn,Cook,G,6.0,2.0,179.0,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
170,64,111,2018,18:52,2.72,6.84,1.05,3.16,1.45,1.72,0.13,1.2,1.33,3.58,0.52,0.19,1.55,1.17,7.94,0.397,0.332,0.845,0,Jamal,Crawford,G,6.0,5.0,185.0,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
171,51,116,2018,14:53,2.22,5.39,1.45,3.8,0.35,0.45,0.25,1.18,1.43,0.51,0.51,0.1,0.53,1.55,6.24,0.411,0.381,0.783,0,Troy,Daniels,G,6.0,4.0,205.0,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
172,64,127,2018,13:58,2.63,4.23,0.02,0.06,0.78,1.05,1.17,4.02,5.19,0.52,0.45,0.52,0.77,1.77,6.05,0.62,0.25,0.746,0,Cheick,Diallo,F,6.0,9.0,220.0,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
173,73,134,2018,27:25,3.97,9.56,1.73,4.68,1.0,1.34,0.47,3.12,3.59,1.85,0.79,0.14,0.97,1.85,10.67,0.415,0.368,0.745,0,Damyean,Dotson,G,6.0,6.0,210.0,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
174,59,138,2018,20:39,1.71,4.05,0.9,2.56,0.54,0.78,0.58,2.05,2.63,1.41,0.61,0.27,0.73,2.22,4.86,0.423,0.351,0.696,0,Jared,Dudley,F,6.0,7.0,237.0,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
175,53,144,2018,24:26,3.47,8.62,2.6,7.02,0.74,0.92,0.26,1.75,2.02,1.36,1.02,0.11,0.75,1.74,10.28,0.403,0.371,0.796,0,Wayne,Ellington,G,,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
176,58,174,2018,14:06,3.02,6.0,0.0,0.1,1.0,1.57,1.14,2.69,3.83,1.47,0.53,0.38,1.26,2.59,7.03,0.503,0.0,0.637,0,Harry,Giles III,F-C,6.0,10.0,240.0,13,LAC,LA,West,Pacific,LA Clippers,Clippers
177,60,193,2018,23:36,3.15,6.47,0.55,2.0,0.82,1.22,1.28,3.2,4.48,1.23,1.12,0.88,0.75,2.72,7.67,0.487,0.275,0.671,0,Maurice,Harkless,F,6.0,9.0,220.0,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
178,14,205,2018,13:27,2.21,4.79,0.79,2.21,0.43,0.71,1.14,3.93,5.07,1.0,0.5,0.79,0.86,1.14,5.64,0.463,0.355,0.6,0,John,Henson,F,6.0,11.0,219.0,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
179,59,216,2018,20:54,3.39,8.25,0.15,0.83,2.0,3.1,1.41,3.85,5.25,1.63,0.75,0.46,1.15,1.81,8.93,0.411,0.184,0.645,0,Rondae,Hollis-Jefferson,F,6.0,7.0,217.0,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
180,79,234,2018,25:11,4.39,10.65,0.92,2.85,1.81,2.7,0.84,3.56,4.39,2.32,0.94,0.71,2.19,2.65,11.52,0.413,0.324,0.671,0,Josh,Jackson,F,6.0,8.0,200.0,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
181,64,255,2018,18:24,2.47,5.19,0.25,0.73,1.48,1.92,1.38,2.47,3.84,0.95,0.5,0.61,0.67,2.44,6.67,0.476,0.34,0.772,0,Michael,Kidd-Gilchrist,F,6.0,7.0,232.0,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
182,70,262,2018,19:03,2.87,6.9,1.97,4.97,0.86,1.04,0.13,2.19,2.31,1.16,0.36,0.17,0.84,1.51,8.57,0.416,0.397,0.822,0,Kyle,Korver,G-F,6.0,7.0,212.0,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
183,63,264,2018,20:33,3.21,7.13,0.92,2.92,1.14,1.46,0.89,3.02,3.9,0.83,0.65,0.4,1.22,2.32,8.48,0.45,0.315,0.783,0,Rodions,Kurucs,F,6.0,9.0,210.0,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
184,22,266,2018,8:02,1.18,2.23,0.27,0.59,0.41,0.77,0.41,1.55,1.95,0.5,0.23,0.27,0.5,1.32,3.05,0.531,0.462,0.529,0,Skal,Labissiere,F,6.0,11.0,235.0,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
185,34,271,2018,12:36,1.56,3.79,0.47,1.62,0.41,0.62,0.26,1.32,1.59,1.09,0.62,0.09,0.41,0.94,4.0,0.411,0.291,0.667,0,Courtney,Lee,G,6.0,5.0,215.0,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
186,49,288,2018,13:35,1.67,4.45,0.73,2.37,0.63,0.84,0.22,1.76,1.98,0.53,0.39,0.16,0.43,1.49,4.71,0.376,0.31,0.756,0,Timothe,Luwawu-Cabarrot,G-F,6.0,6.0,210.0,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
187,34,294,2018,14:38,1.38,3.06,0.09,0.47,1.24,1.79,1.41,2.35,3.76,0.74,0.74,0.47,0.62,2.47,4.09,0.452,0.188,0.689,0,Ian,Mahinmi,C,6.0,11.0,262.0,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
188,64,295,2018,15:10,1.7,4.19,0.77,2.39,0.88,1.31,0.64,2.52,3.16,0.7,0.33,0.8,0.52,1.64,5.05,0.407,0.32,0.667,0,Thon,Maker,F,7.0,1.0,221.0,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
189,38,299,2018,11:27,1.87,4.45,0.37,1.68,1.03,1.5,0.16,1.0,1.16,2.21,0.42,0.11,0.95,0.89,5.13,0.42,0.219,0.684,0,Frank,Mason,G,5.0,11.0,190.0,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
190,19,309,2018,8:17,1.32,3.37,0.89,2.16,0.42,0.63,0.16,0.74,0.89,0.21,0.32,0.16,0.26,1.16,3.95,0.391,0.415,0.667,0,Ben,McLemore,G,,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
191,56,341,2018,17:32,3.02,7.77,1.36,4.07,2.05,2.46,0.32,1.46,1.79,2.55,0.73,0.29,1.18,1.2,9.45,0.389,0.333,0.833,0,Shabazz,Napier,G,6.0,1.0,180.0,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
192,51,350,2018,19:19,2.47,5.14,0.47,1.47,1.14,1.67,0.8,2.39,3.2,1.06,0.71,0.33,0.57,2.08,6.55,0.481,0.32,0.682,0,David,Nwaba,G,6.0,4.0,219.0,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
193,45,352,2018,8:12,1.53,3.02,0.02,0.27,0.38,0.47,0.64,2.0,2.64,1.24,0.2,0.56,0.69,1.51,3.47,0.507,0.083,0.81,0,Kyle,O'Quinn,C,6.0,10.0,250.0,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
194,59,354,2018,15:50,3.59,6.14,0.02,0.08,1.0,1.51,1.39,3.32,4.71,0.68,0.25,0.68,0.88,1.63,8.2,0.586,0.2,0.663,0,Jahlil,Okafor,C,6.0,11.0,275.0,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
