EndYear,Rk,G,Date,Years,Days,Age,Tm,Home,Opp,Win,Diff,GS,MP,FG,FGA,FG_PCT,3P,3PA,3P_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1989,61,61,3/17/1989,26,28,26.07665982,CHI,1,NYK,1,5,1,41,9,16,0.563,2,2,1,13,14,0.929,1,4,5,9,4,1,4,5,33,31.9
1989,62,62,3/18/1989,26,29,26.07939767,CHI,0,IND,0,-11,1,44,11,24,0.458,0,1,0,6,7,0.857,0,6,6,10,0,1,2,1,28,22.3
1989,63,63,3/21/1989,26,32,26.08761123,CHI,0,LAL,1,1,1,43,7,20,0.35,0,0,,7,8,0.875,1,7,8,16,1,0,5,3,21,18.2
1989,64,64,3/22/1989,26,33,26.09034908,CHI,0,PHO,1,1,1,37,10,20,0.5,0,0,,12,12,1,0,10,10,9,1,0,3,5,32,27.3
1989,65,65,3/24/1989,26,35,26.09582478,CHI,0,POR,1,15,1,40,10,20,0.5,1,3,0.333,13,16,0.813,3,4,7,17,6,0,7,4,34,35.4
1989,66,66,3/25/1989,26,36,26.09856263,CHI,0,SEA,1,1,1,40,8,18,0.444,0,0,,5,5,1,1,11,12,12,3,0,6,3,21,19.8
1989,67,67,3/28/1989,26,39,26.10677618,CHI,1,GSW,1,9,1,40,13,24,0.542,0,1,0,7,9,0.778,1,11,12,11,4,0,5,4,33,29.7
1989,68,68,3/29/1989,26,40,26.10951403,CHI,0,MIL,1,4,1,43,9,19,0.474,0,1,0,14,16,0.875,1,9,10,10,2,1,4,4,32,29
1989,69,69,3/31/1989,26,42,26.11498973,CHI,1,CLE,0,-9,1,43,15,29,0.517,1,2,0.5,6,7,0.857,2,8,10,10,3,1,3,4,37,32.2
1989,70,70,4/2/1989,26,44,26.12046543,CHI,1,NJN,1,11,1,39,11,23,0.478,0,1,0,5,5,1,5,9,14,12,2,2,3,2,27,29.5
1989,71,71,4/4/1989,26,46,26.12594114,CHI,1,CHH,1,20,1,40,10,15,0.667,0,2,0,13,15,0.867,4,6,10,12,6,1,3,1,33,42
1989,72,72,4/6/1989,26,48,26.13141684,CHI,0,DET,0,-7,1,43,11,23,0.478,1,5,0.2,8,8,1,2,11,13,10,2,0,2,2,31,30.2
1989,73,73,4/7/1989,26,49,26.13415469,CHI,1,DET,0,-2,1,42,11,18,0.611,0,0,,18,21,0.857,1,6,7,11,2,0,1,6,40,39.4
1989,74,74,4/9/1989,26,51,26.13963039,CHI,0,ATL,0,-8,1,43,13,29,0.448,0,3,0,14,14,1,4,6,10,12,1,0,2,3,40,35.7
1989,75,75,4/13/1989,26,55,26.15058179,CHI,0,IND,0,-4,1,46,17,30,0.567,0,1,0,13,14,0.929,2,9,11,13,4,2,4,3,47,45.8
1989,76,76,4/14/1989,26,56,26.15331964,CHI,0,NJN,0,-12,1,38,12,27,0.444,0,1,0,5,7,0.714,2,8,10,12,3,2,4,2,29,25.9
1989,77,77,4/16/1989,26,58,26.15879535,CHI,0,CLE,0,-19,1,27,8,14,0.571,0,1,0,6,6,1,0,3,3,3,2,1,5,2,22,15.3
1989,78,78,4/17/1989,26,59,26.1615332,CHI,1,NYK,1,4,1,42,11,21,0.524,1,3,0.333,11,13,0.846,1,10,11,9,2,3,5,3,34,30.8
1989,79,79,4/20/1989,26,62,26.16974675,CHI,0,WSB,0,-2,1,39,9,20,0.45,0,0,,12,13,0.923,2,3,5,4,1,1,6,4,30,18.4
1989,80,80,4/21/1989,26,63,26.1724846,CHI,1,WSB,1,2,1,42,13,31,0.419,0,0,,8,11,0.727,6,8,14,11,2,1,1,1,34,31.9
1989,81,81,4/23/1989,26,65,26.1779603,CHI,1,CLE,0,-6,1,35,9,19,0.474,0,2,0,7,8,0.875,3,2,5,3,1,0,3,3,25,16.5
1990,1,1,11/3/1989,26,259,26.70910335,CHI,1,CLE,1,5,1,47,19,31,0.613,1,2,0.5,15,17,0.882,3,11,14,6,3,1,0,3,54,51.2
1990,2,2,11/4/1989,26,260,26.7118412,CHI,1,BOS,0,-2,1,34,10,18,0.556,0,3,0,4,6,0.667,0,5,5,6,5,1,4,5,24,20
1990,3,3,11/7/1989,26,263,26.72005476,CHI,1,DET,1,3,1,44,13,24,0.542,0,2,0,14,17,0.824,2,3,5,7,3,0,4,1,40,33
1990,4,4,11/8/1989,26,264,26.72279261,CHI,0,MIN,1,12,1,40,15,24,0.625,1,1,1,14,14,1,1,5,6,2,2,0,3,2,45,36
1990,5,5,11/10/1989,26,266,26.72826831,CHI,0,NJN,0,-10,1,41,8,22,0.364,0,0,,10,11,0.909,3,3,6,5,2,0,2,4,26,18.3
1990,6,6,11/11/1989,26,267,26.73100616,CHI,1,SEA,1,7,1,34,8,15,0.533,1,2,0.5,8,9,0.889,0,4,4,6,3,1,4,4,25,20.8
1990,7,7,11/14/1989,26,270,26.73921971,CHI,0,SAC,1,2,1,40,11,25,0.44,1,1,1,4,8,0.5,6,7,13,7,2,0,4,2,27,20.7
1990,8,8,11/15/1989,26,271,26.74195756,CHI,0,UTA,0,-1,1,38,12,26,0.462,0,3,0,16,19,0.842,1,9,10,3,1,0,2,3,40,28.7
1990,9,9,11/18/1989,26,274,26.75017112,CHI,0,SEA,0,-9,1,39,12,26,0.462,3,8,0.375,5,7,0.714,3,3,6,7,1,0,2,3,32,23.5
1990,10,10,11/21/1989,26,277,26.75838467,CHI,0,POR,0,-11,1,36,5,13,0.385,1,3,0.333,5,6,0.833,0,0,0,7,2,0,4,1,16,11
1990,11,11,11/22/1989,26,278,26.76112252,CHI,0,PHO,1,5,1,44,12,30,0.4,1,3,0.333,9,10,0.9,2,5,7,7,2,0,2,2,34,24.4
1990,12,12,11/25/1989,26,281,26.76933607,CHI,0,GSW,1,13,1,41,12,29,0.414,1,5,0.2,4,5,0.8,6,8,14,9,3,0,3,3,29,24.8
1990,13,13,11/26/1989,26,282,26.77207392,CHI,0,LAC,0,-24,1,33,9,18,0.5,1,2,0.5,7,10,0.7,3,4,7,4,2,2,7,3,26,17.1
1990,14,14,11/28/1989,26,284,26.77754962,CHI,1,ATL,1,15,1,39,8,15,0.533,0,0,,6,6,1,0,9,9,13,3,0,4,4,22,23.9
1990,15,15,12/2/1989,26,288,26.78850103,CHI,0,MIA,1,7,1,36,11,16,0.688,0,0,,14,15,0.933,2,3,5,7,0,1,5,4,36,30.1
1990,16,16,12/5/1989,26,291,26.79671458,CHI,1,DEN,1,20,1,33,15,27,0.556,0,1,0,5,5,1,8,9,17,7,1,1,1,0,35,36
1990,17,17,12/8/1989,26,294,26.80492813,CHI,0,IND,0,-2,1,46,14,25,0.56,1,3,0.333,7,9,0.778,0,8,8,10,4,1,4,4,36,31.8
1990,18,18,12/9/1989,26,295,26.80766598,CHI,1,PHI,1,20,1,36,13,21,0.619,3,6,0.5,0,0,,0,9,9,9,1,0,1,3,29,27.3
1990,19,19,12/12/1989,26,298,26.81587953,CHI,1,DAL,1,8,1,41,18,29,0.621,2,2,1,3,4,0.75,1,6,7,7,2,1,2,1,41,35.2
1990,20,20,12/14/1989,26,300,26.82135524,CHI,1,ORL,1,11,1,25,14,20,0.7,3,3,1,7,9,0.778,2,5,7,5,2,0,1,2,38,35.4
1990,21,21,12/16/1989,26,302,26.82683094,CHI,1,CHH,1,11,1,41,13,28,0.464,0,1,0,7,10,0.7,2,7,9,7,2,2,0,2,33,28.4
1990,22,22,12/19/1989,26,305,26.83504449,CHI,1,LAL,1,10,1,44,15,29,0.517,2,4,0.5,5,5,1,0,7,7,5,2,1,7,1,37,23.6
1990,23,23,12/20/1989,26,306,26.83778234,CHI,0,ORL,0,-1,1,45,20,37,0.541,2,3,0.667,10,10,1,1,4,5,7,4,0,3,3,52,40.7
1990,24,24,12/22/1989,26,308,26.84325804,CHI,0,ATL,1,12,1,32,10,17,0.588,2,3,0.667,7,8,0.875,0,4,4,4,2,0,4,4,29,21.1
1990,25,25,12/23/1989,26,309,26.84599589,CHI,0,PHI,0,-27,1,30,5,13,0.385,0,1,0,6,6,1,1,3,4,6,2,0,4,2,16,11.9
1990,26,26,12/26/1989,26,312,26.85420945,CHI,1,MIN,1,13,1,35,12,17,0.706,3,5,0.6,1,2,0.5,1,1,2,4,4,1,3,4,28,24.4
1990,27,27,12/29/1989,26,315,26.862423,CHI,1,SAS,1,4,1,42,10,26,0.385,1,2,0.5,13,15,0.867,1,4,5,7,3,0,4,4,34,23.2
1990,28,28,12/30/1989,26,316,26.86516085,CHI,0,WSB,1,5,1,43,13,26,0.5,0,2,0,2,2,1,1,6,7,10,4,3,3,4,28,26
1990,29,29,1/3/1990,26,320,26.87611225,CHI,0,CLE,1,6,1,46,15,32,0.469,0,3,0,8,9,0.889,1,7,8,8,4,0,1,4,38,31
1990,30,30,1/5/1990,26,322,26.88158795,CHI,1,ORL,1,11,1,41,19,31,0.613,2,5,0.4,3,3,1,0,4,4,6,4,0,3,4,43,33.7
1990,31,31,1/6/1990,26,323,26.8843258,CHI,0,MIL,0,-7,1,41,13,23,0.565,3,7,0.429,6,7,0.857,1,8,9,5,5,1,6,3,35,28.8
1990,32,32,1/9/1990,26,326,26.89253936,CHI,0,DET,0,-10,1,34,6,17,0.353,1,3,0.333,3,4,0.75,3,5,8,5,2,1,4,2,16,11.1
1990,33,33,1/10/1990,26,327,26.89527721,CHI,0,IND,0,-7,1,42,13,30,0.433,1,3,0.333,8,8,1,2,5,7,5,2,1,2,0,35,26.3
1990,34,34,1/12/1990,26,329,26.90075291,CHI,0,CHH,1,12,1,40,19,28,0.679,0,1,0,7,9,0.778,2,2,4,6,1,0,2,4,45,35.8
1990,35,35,1/13/1990,26,330,26.90349076,CHI,1,LAC,1,6,1,34,11,21,0.524,2,4,0.5,4,6,0.667,0,5,5,10,4,0,0,1,28,29
1990,36,36,1/15/1990,26,332,26.90896646,CHI,0,NYK,0,-3,1,42,9,24,0.375,0,2,0,8,9,0.889,1,3,4,8,3,0,5,3,26,16.4
1990,37,37,1/18/1990,26,335,26.91718001,CHI,1,GSW,1,25,1,33,17,30,0.567,7,12,0.583,3,3,1,3,9,12,8,1,2,2,3,44,39.4
1990,38,38,1/19/1990,26,336,26.91991786,CHI,0,ATL,1,8,1,40,12,24,0.5,0,3,0,12,16,0.75,3,6,9,3,7,0,7,1,36,28
1990,39,39,1/21/1990,26,338,26.92539357,CHI,1,NYK,1,8,1,41,10,17,0.588,4,5,0.8,18,20,0.9,1,9,10,7,4,2,4,4,42,41.4
1990,40,40,1/23/1990,26,340,26.93086927,CHI,1,DET,0,-12,1,45,11,31,0.355,1,6,0.167,9,11,0.818,2,4,6,2,2,1,4,5,32,14.6
1990,41,41,1/26/1990,26,343,26.93908282,CHI,0,PHI,0,-11,1,42,12,27,0.444,0,2,0,7,9,0.778,2,3,5,11,2,0,1,3,31,25.9
1990,42,42,1/27/1990,26,344,26.94182067,CHI,1,NJN,1,3,1,35,15,25,0.6,1,3,0.333,8,8,1,2,5,7,4,4,0,3,3,39,33
1990,43,43,1/29/1990,26,346,26.94729637,CHI,1,ATL,1,10,1,30,7,14,0.5,0,2,0,2,3,0.667,2,5,7,9,1,1,4,2,16,14.7
1990,44,44,2/1/1990,26,349,26.95550992,CHI,0,HOU,0,-27,1,38,16,31,0.516,0,2,0,3,4,0.75,2,4,6,5,2,0,3,0,35,24.4
1990,45,45,2/3/1990,26,351,26.96098563,CHI,0,SAS,0,-1,1,46,17,32,0.531,2,4,0.5,8,8,1,3,0,3,5,2,0,3,3,44,31.8
1990,46,46,2/7/1990,26,355,26.97193703,CHI,0,LAL,0,-18,1,40,12,21,0.571,0,1,0,8,12,0.667,0,4,4,4,0,1,8,3,32,16
1990,47,47,2/8/1990,26,356,26.97467488,CHI,0,DEN,0,-25,1,37,5,18,0.278,1,2,0.5,4,6,0.667,0,1,1,8,1,1,4,2,15,6.4
1990,48,48,2/13/1990,26,361,26.98836413,CHI,0,MIA,1,12,1,40,8,16,0.5,0,1,0,10,11,0.909,1,3,4,6,3,0,3,4,26,21.8
1990,49,49,2/14/1990,26,362,26.99110198,CHI,0,ORL,0,-6,1,47,21,43,0.488,0,2,0,7,10,0.7,1,6,7,2,0,1,0,1,49,30.3
1990,50,50,2/16/1990,26,364,26.99657769,CHI,1,MIA,1,14,1,31,10,14,0.714,1,2,0.5,5,6,0.833,0,3,3,4,2,0,5,2,26,19.7
1990,51,51,2/18/1990,27,1,27.00273785,CHI,0,MIL,1,23,1,36,15,26,0.577,0,2,0,9,10,0.9,1,2,3,4,2,1,0,4,39,31.6
1990,52,52,2/19/1990,27,2,27.0054757,CHI,1,HOU,1,5,1,42,11,25,0.44,0,0,,8,9,0.889,2,4,6,9,2,0,5,3,30,21.2
1990,53,53,2/23/1990,27,6,27.0164271,CHI,1,POR,1,11,1,35,12,25,0.48,2,2,1,9,10,0.9,2,8,10,10,1,0,6,4,35,26.1
1990,54,54,2/25/1990,27,8,27.02190281,CHI,0,NJN,1,1,1,44,12,24,0.5,0,1,0,8,9,0.889,1,7,8,8,2,2,5,4,32,24.8
1990,55,55,2/27/1990,27,10,27.02737851,CHI,1,MIL,1,10,1,41,13,25,0.52,0,1,0,17,19,0.895,2,4,6,6,3,0,3,4,43,35.1
1990,56,56,3/2/1990,27,13,27.03559206,CHI,1,NJN,1,21,1,31,8,12,0.667,2,4,0.5,5,6,0.833,0,4,4,4,1,2,0,2,23,23
1990,57,57,3/4/1990,27,15,27.04106776,CHI,0,BOS,1,4,1,40,11,23,0.478,1,1,1,13,15,0.867,0,6,6,11,4,0,2,4,36,33.4
1990,58,58,3/6/1990,27,17,27.04654346,CHI,0,MIL,1,9,1,37,14,26,0.538,2,4,0.5,5,6,0.833,2,6,8,6,4,0,2,5,35,29.4
1990,59,59,3/8/1990,27,19,27.05201916,CHI,1,UTA,0,-4,1,47,12,29,0.414,0,6,0,19,22,0.864,5,2,7,4,7,0,3,5,43,35.2
1990,60,60,3/10/1990,27,21,27.05749487,CHI,1,IND,1,12,1,39,17,27,0.63,1,2,0.5,10,10,1,2,5,7,3,5,1,2,5,45,39.6
1990,61,61,3/13/1990,27,24,27.06570842,CHI,0,NYK,1,3,1,42,11,19,0.579,1,3,0.333,11,12,0.917,2,6,8,7,1,1,4,2,34,29.7
1990,62,62,3/16/1990,27,27,27.07392197,CHI,1,DET,0,-25,1,41,8,17,0.471,3,5,0.6,1,3,0.333,0,8,8,7,1,0,3,3,20,14.6
1990,63,63,3/17/1990,27,28,27.07665982,CHI,1,PHI,1,5,1,39,13,21,0.619,3,6,0.5,3,4,0.75,2,6,8,10,2,1,2,2,32,32.2
1990,64,64,3/20/1990,27,31,27.08487337,CHI,1,WSB,1,25,1,39,8,19,0.421,1,2,0.5,4,4,1,3,5,8,5,2,2,3,2,21,17.6
1990,65,65,3/21/1990,27,32,27.08761123,CHI,0,ATL,1,10,1,38,10,20,0.5,0,2,0,7,9,0.778,2,2,4,6,5,0,1,2,27,25.6
1990,66,66,3/23/1990,27,34,27.09308693,CHI,1,CLE,1,7,1,40,18,32,0.563,0,3,0,5,6,0.833,2,4,6,5,5,1,3,1,41,33.8
1990,67,67,3/24/1990,27,35,27.09582478,CHI,1,SAC,0,-3,1,39,16,28,0.571,2,3,0.667,9,10,0.9,1,4,5,6,5,0,1,3,43,38.3
1990,68,68,3/26/1990,27,37,27.10130048,CHI,1,PHO,1,29,1,28,14,24,0.583,0,1,0,0,0,,4,8,12,5,6,0,2,0,28,29.5
1990,69,69,3/28/1990,27,39,27.10677618,CHI,0,CLE,1,4,1,50,23,37,0.622,2,6,0.333,21,23,0.913,7,11,18,6,4,1,2,5,69,64.6
1990,70,70,3/30/1990,27,41,27.11225188,CHI,1,NYK,1,1,1,45,20,34,0.588,1,3,0.333,8,9,0.889,1,11,12,4,5,2,2,3,49,42.8
1990,71,71,4/1/1990,27,43,27.11772758,CHI,1,MIA,1,8,1,41,20,29,0.69,1,2,0.5,6,9,0.667,2,4,6,7,3,3,5,2,47,40.3
1990,72,72,4/3/1990,27,45,27.12320329,CHI,1,IND,1,7,1,44,8,19,0.421,1,4,0.25,12,12,1,1,3,4,10,0,2,0,4,29,27.3
1990,73,73,4/5/1990,27,47,27.12867899,CHI,1,ORL,1,7,1,39,14,23,0.609,2,6,0.333,8,10,0.8,1,6,7,3,4,1,2,2,38,33.2
1990,74,74,4/7/1990,27,49,27.13415469,CHI,0,DAL,1,1,1,40,15,26,0.577,3,5,0.6,10,13,0.769,2,1,3,4,2,1,0,3,43,35.6
1990,75,75,4/11/1990,27,53,27.14510609,CHI,1,CLE,1,21,1,31,9,15,0.6,1,4,0.25,3,4,0.75,1,4,5,7,3,1,2,5,22,21.2
1990,76,76,4/13/1990,27,55,27.15058179,CHI,1,MIL,1,10,1,39,10,16,0.625,1,4,0.25,5,6,0.833,1,5,6,10,8,2,4,3,26,31.8
1990,77,77,4/14/1990,27,56,27.15331964,CHI,0,WSB,0,-10,1,37,10,21,0.476,1,2,0.5,0,1,0,1,2,3,5,1,0,2,4,21,12.1
1990,78,78,4/16/1990,27,58,27.15879535,CHI,0,IND,0,-9,1,45,11,24,0.458,0,2,0,1,2,0.5,3,4,7,6,4,0,6,5,23,13.7
1990,79,79,4/17/1990,27,59,27.1615332,CHI,1,BOS,1,6,1,36,13,24,0.542,2,3,0.667,7,8,0.875,1,10,11,6,2,1,6,3,35,26.4
1990,80,80,4/19/1990,27,61,27.1670089,CHI,1,WSB,1,3,1,36,12,26,0.462,2,5,0.4,6,6,1,3,3,6,7,5,1,3,4,32,27.6
1990,81,81,4/20/1990,27,62,27.16974675,CHI,0,BOS,0,-4,1,35,21,29,0.724,0,2,0,3,3,1,1,7,8,9,3,0,3,5,45,40.2
1990,82,82,4/22/1990,27,64,27.17522245,CHI,0,DET,0,-5,1,37,10,23,0.435,1,3,0.333,1,2,0.5,3,7,10,4,2,0,2,3,22,15.3
1991,1,1,11/2/1990,27,258,27.7063655,CHI,1,PHI,0,-8,1,34,14,24,0.583,1,3,0.333,5,5,1,3,2,5,7,7,0,5,4,34,30.8
1991,2,2,11/3/1990,27,259,27.70910335,CHI,0,WSB,0,-1,1,46,11,22,0.5,0,0,,6,9,0.667,4,6,10,1,1,0,2,2,28,19.3
1991,3,3,11/6/1990,27,262,27.71731691,CHI,1,BOS,0,-2,1,45,14,28,0.5,0,1,0,5,6,0.833,3,5,8,12,3,0,2,4,33,30
1991,4,4,11/7/1990,27,263,27.72005476,CHI,0,MIN,1,5,1,39,7,14,0.5,0,0,,3,5,0.6,2,3,5,6,0,1,1,5,17,13.4
1991,5,5,11/9/1990,27,265,27.72553046,CHI,0,BOS,1,20,1,34,17,25,0.68,0,1,0,7,8,0.875,1,4,5,6,2,0,3,3,41,33.8
1991,6,6,11/10/1990,27,266,27.72826831,CHI,1,CHH,1,19,1,36,8,15,0.533,0,0,,7,8,0.875,1,5,6,8,3,0,3,1,23,22.7
1991,7,7,11/13/1990,27,269,27.73648186,CHI,0,UTA,1,2,1,38,10,22,0.455,1,1,1,8,10,0.8,3,8,11,5,1,2,1,1,29,25.8
1991,8,8,11/15/1990,27,271,27.74195756,CHI,0,GSW,0,-10,1,38,6,12,0.5,0,1,0,2,3,0.667,2,6,8,6,1,1,2,4,14,13.1
1991,9,9,11/17/1990,27,273,27.74743326,CHI,0,SEA,1,21,1,27,13,20,0.65,0,0,,7,8,0.875,1,3,4,3,7,1,1,0,33,34.2
1991,10,10,11/18/1990,27,274,27.75017112,CHI,0,POR,0,-13,1,41,12,25,0.48,0,2,0,5,6,0.833,0,5,5,7,1,1,2,4,29,20.4
1991,11,11,11/21/1990,27,277,27.75838467,CHI,0,PHO,0,-2,1,40,15,32,0.469,0,0,,4,4,1,0,4,4,4,4,0,3,1,34,22.2
1991,12,12,11/23/1990,27,279,27.76386037,CHI,0,LAC,1,8,1,31,5,12,0.417,0,0,,4,4,1,3,3,6,7,3,0,2,3,14,15.3
1991,13,13,11/24/1990,27,280,27.76659822,CHI,0,DEN,1,6,1,40,14,24,0.583,0,0,,10,10,1,1,6,7,12,3,1,3,3,38,37.2
1991,14,14,11/28/1990,27,284,27.77754962,CHI,1,WSB,1,24,1,27,11,15,0.733,0,0,,2,3,0.667,0,2,2,7,3,1,1,2,24,24.9
1991,15,15,11/30/1990,27,286,27.78302533,CHI,1,IND,1,29,1,33,15,19,0.789,0,0,,7,9,0.778,1,4,5,3,2,2,1,4,37,33.7
1991,16,16,12/1/1990,27,287,27.78576318,CHI,0,CLE,1,35,1,30,13,18,0.722,1,1,1,5,6,0.833,0,2,2,4,2,0,1,2,32,27.8
1991,17,17,12/4/1990,27,290,27.79397673,CHI,1,PHO,1,28,1,35,12,22,0.545,0,0,,3,3,1,1,3,4,7,0,1,2,5,27,19.6
1991,18,18,12/7/1990,27,293,27.80219028,CHI,1,NYK,1,10,1,39,14,25,0.56,0,2,0,5,7,0.714,4,3,7,9,8,1,2,3,33,35.8
1991,19,19,12/8/1990,27,294,27.80492813,CHI,1,POR,0,-8,1,40,16,28,0.571,0,2,0,3,4,0.75,0,6,6,3,2,2,5,3,35,22.5
1991,20,20,12/11/1990,27,297,27.81314168,CHI,0,MIL,0,-12,1,39,13,23,0.565,0,0,,5,7,0.714,0,4,4,5,3,1,4,2,31,22.9
1991,21,21,12/14/1990,27,300,27.82135524,CHI,1,LAC,1,40,1,30,8,15,0.533,0,0,,4,6,0.667,2,6,8,8,1,2,3,3,20,18.9
1991,22,22,12/15/1990,27,301,27.82409309,CHI,1,CLE,1,18,1,27,11,17,0.647,0,0,,2,2,1,5,4,9,6,5,3,2,1,24,30.1
1991,23,23,12/18/1990,27,304,27.83230664,CHI,1,MIA,1,9,1,36,14,22,0.636,0,0,,11,12,0.917,3,6,9,6,6,2,2,2,39,41.5
1991,24,24,12/19/1990,27,305,27.83504449,CHI,0,DET,0,-21,1,37,13,22,0.591,0,1,0,7,7,1,3,2,5,6,1,0,1,2,33,28.9
1991,25,25,12/21/1990,27,307,27.84052019,CHI,1,LAL,1,11,1,44,14,30,0.467,0,2,0,5,6,0.833,8,7,15,9,2,1,1,3,33,31.7
1991,26,26,12/22/1990,27,308,27.84325804,CHI,1,IND,1,10,1,34,10,20,0.5,0,0,,9,12,0.75,2,5,7,5,0,2,2,4,29,22
1991,27,27,12/25/1990,27,311,27.85147159,CHI,1,DET,1,12,1,43,14,23,0.609,1,1,1,8,10,0.8,3,5,8,3,3,2,3,5,37,30.8
1991,28,28,12/27/1990,27,313,27.8569473,CHI,1,GSW,1,15,1,34,17,25,0.68,1,2,0.5,7,7,1,1,13,14,7,3,1,1,3,42,42.3
1991,29,29,12/29/1990,27,315,27.862423,CHI,1,SEA,1,25,1,37,10,24,0.417,0,2,0,11,11,1,3,7,10,4,4,0,2,2,31,26.4
1991,30,30,1/3/1991,27,320,27.87611225,CHI,0,HOU,0,-22,1,33,13,22,0.591,0,0,,6,7,0.857,0,3,3,7,3,1,4,2,32,26.1
1991,31,31,1/5/1991,27,322,27.88158795,CHI,1,CLE,1,16,1,37,12,26,0.462,0,0,,6,7,0.857,1,2,3,4,4,3,3,4,30,21.8
1991,32,32,1/8/1991,27,325,27.88980151,CHI,1,NJN,1,9,1,32,18,28,0.643,1,1,1,4,5,0.8,2,4,6,4,2,2,1,1,41,35.6
1991,33,33,1/9/1991,27,326,27.89253936,CHI,0,PHI,1,8,1,41,16,27,0.593,0,1,0,8,11,0.727,0,4,4,9,0,1,1,3,40,32.3
1991,34,34,1/11/1991,27,328,27.89801506,CHI,1,ATL,1,3,1,42,12,23,0.522,0,1,0,7,7,1,0,6,6,6,2,1,5,4,31,21.8
1991,35,35,1/12/1991,27,329,27.90075291,CHI,0,CHH,1,11,1,38,11,21,0.524,0,0,,11,13,0.846,3,0,3,3,2,0,5,4,33,21.5
